ID,DESCRICAO,timestamp,ESTOQUE,UNIDADE,LOJA,CATEGORIA,MARCA,QUALIDADE,QTD,URL,TAMANHO
id_46,Fralda Pampers Confort Sec XG 62 Unidades,2025-01-06 22:24:55,True,2.03,DPSP,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-bag-giga-xg-62-unidades/p,XG
id_64,Fralda Huggies Tripla Proteção XG 32 Unidades,2025-01-06 22:24:55,True,1.68,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-xg-32-unidades/p,XG
id_43,Fralda Huggies Supreme Care XG 16 Unidades,2025-01-06 22:24:55,True,2.29,DPSP,fraldas,HUGGIES,SUPREME CARE,16,https://www.drogariasaopaulo.com.br/fralda-descartavel-huggies-supreme-care-jumbo-xg-16-unidades/p,XG
id_41,Fralda Pampers Confort Sec XG 34 Unidades,2025-01-06 22:24:55,True,2.06,DPSP,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-xg-34-unidades/p,XG
id_50,Fralda Pampers Premium Care XG 26 Unidades,2025-01-06 22:24:55,True,3.04,DPSP,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogariasaopaulo.com.br/fraldas-pampers-premium-care-mega-xg-26un-procter/p,XG
id_89,Fralda Huggies Supreme Care Max XG 82 unidades,2025-01-06 22:24:55,True,1.67,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,82,https://www.drogaraia.com.br/huggies-fralda-aberta-supreme-care-max-tamanho-xg-82-unidades-1096059.html,XG
id_90,Fralda Pampers Confort Sec XG 88 unidades,2025-01-06 22:24:55,True,1.76,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,88,https://www.drogaraia.com.br/pampers-confort-sec-fralda-xg-88-unidades.html,XG
id_91,Fralda Huggies Supreme Care Disney Baby XG 58 unidades,2025-01-06 22:24:55,True,1.81,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,58,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-hiper-xg-58-unidades.html,XG
id_92,Fralda Pampers Supersec XG 68 unidades,2025-01-06 22:24:55,True,1.54,DROGARAIA,fraldas,PAMPERS,SUPERSEC,68,https://www.drogaraia.com.br/pampers-supersec-fralda-jumbo-xg-com-68-unidades.html,XG
id_93,Fralda Pampers Premium Care XG 60 unidades,2025-01-06 22:24:55,True,2.7,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,60,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-60-tiras.html,XG
id_94,Fralda Pampers Supersec XG 40 unidades,2025-01-06 22:24:55,True,1.7,DROGARAIA,fraldas,PAMPERS,SUPERSEC,40,https://www.drogaraia.com.br/pampers-supersec-hiper-tamanho-extra-grande-com-40-tiras.html,XG
id_95,Fralda Pampers Confort Sec XG 116 unidades,2025-01-06 22:24:55,True,1.77,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,116,https://www.drogaraia.com.br/pampers-fralda-confortsec-jumbo-tamanho-xg-com-116-unidades.html,XG
id_96,Fralda Pampers Confort Sec XG 34 unidades,2025-01-06 22:24:55,True,2.32,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogaraia.com.br/pampers-confortsec-mega-tamanho-xg-34-unidades.html,XG
id_97,Fralda Pampers Confort Sec XG 54 unidades,2025-01-06 22:24:55,True,1.92,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,54,https://www.drogaraia.com.br/pampers-fralda-descartvel-confortsec-super-xg-54-unidades.html,XG
id_98,Fralda Huggies Tripla Proteção Disney Baby XG 32 unidades,2025-01-06 22:24:55,True,1.75,DROGARAIA,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogaraia.com.br/fralda-huggies-tripla-protecao-tamanho-xg.html,XG
id_99,Fralda Huggies Supreme Care Disney Baby XG 26 unidades,2025-01-06 22:24:55,True,2.42,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,26,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-mega-xg.html,XG
id_100,Fralda Pampers Confort Sec XG 62 unidades,2025-01-06 22:24:55,True,2.1,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogaraia.com.br/pampers-confortsec-giga-tamanho-xg-62-unidades-1.html,XG
id_101,Fralda Pampers Premium Care XG 26 unidades,2025-01-06 22:24:55,True,3.07,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-26-tiras.html,XG
id_102,Fralda Pampers Confort Sec XG 58 unidades,2025-01-06 22:24:55,True,1.89,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,58,https://www.drogaraia.com.br/pampers-fralda-descartavel-confortsec-super-xg-58-unidades-1096108.html,XG
id_6,FRALDA PAMPERS CONFORT SEC JUMBO XG 116 UNIDADES,2025-01-07 12:39:14,True,1.38,PANVEL,fraldas,PAMPERS,CONFORT SEC,116,https://www.panvel.com/panvel/fralda-pampers-confort-sec-jumbo-xg-116-unidades/p-104280,XG
id_4,FRALDA PAMPERS CONFORT SEC MAX XG COM 88 UNIDADES,2025-01-07 12:39:14,True,1.43,PANVEL,fraldas,PAMPERS,CONFORT SEC,88,https://www.panvel.com/panvel/fralda-pampers-confort-sec-max-xg-com-88-unidades/p-101643,XG
id_8,FRALDA PAMPERS SUPERSEC JUMBO XG COM 68 UNIDADES,2025-01-07 12:39:14,True,1.4,PANVEL,fraldas,PAMPERS,SUPERSEC,68,https://www.panvel.com/panvel/fralda-pampers-supersec-jumbo-xg-com-68-unidades/p-109414,XG
id_3,FRALDA HUGGIES SUPREME CARE HIPER XG COM 56 UNIDADES,2025-01-07 12:39:14,True,1.41,PANVEL,fraldas,HUGGIES,SUPREME CARE,56,https://www.panvel.com/panvel/fralda-huggies-supreme-care-hiper-xg-com-56-unidades/p-100424,XG
id_13,FRALDA PAMPERS PREMIUM CARE BAG XG COM 60 UNIDADES,2025-01-07 12:39:14,True,1.95,PANVEL,fraldas,PAMPERS,PREMIUM CARE,60,https://www.panvel.com/panvel/fralda-pampers-premium-care-bag-xg-com-60-unidades/p-116404,XG
id_10,FRALDA HUGGIES TRIPLA PROTECAO MEGA XG COM 32 UNIDADES,2025-01-07 12:39:14,True,1.5,PANVEL,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.panvel.com/panvel/fralda-huggies-tripla-protecao-mega-xg-com-32-unidades/p-111490,XG
id_9,FRALDA PAMPERS PANTS PREMIUM CARE XG COM 64 UNIDADES,2025-01-07 12:39:14,True,2.03,PANVEL,fraldas,PAMPERS,PREMIUM CARE,64,https://www.panvel.com/panvel/fralda-pampers-pants-premium-care-xg-com-64-unidades/p-110776,XG
id_7,FRALDA HUGGIES SUPREME CARE GIGA XG COM 112 UNIDADES,2025-01-07 12:39:14,True,1.34,PANVEL,fraldas,HUGGIES,SUPREME CARE,112,https://www.panvel.com/panvel/fralda-huggies-supreme-care-giga-xg-com-112-unidades/p-104751,XG
id_2,FRALDA HUGGIES NATURAL CARE ROUPINHA XG 56 UNIDADES,2025-01-07 12:39:14,True,2.05,PANVEL,fraldas,HUGGIES,NATURAL CARE,56,https://www.panvel.com/panvel/fralda-huggies-natural-care-roupinha-xg-56-unidades/p-100419,XG
id_79,FRALDA HUGGIES SUPREME CARE MEGA XG COM 26 UNIDADES,2025-01-07 12:39:14,True,2.0,PANVEL,fraldas,HUGGIES,SUPREME CARE,26,https://www.panvel.com/panvel/fralda-huggies-supreme-care-mega-xg-com-26-unidades/p-836460,XG
id_11,FRALDA HUGGIES TRIPLA PROTEÇÃO HIPER XG COM 66 UNIDADES,2025-01-07 12:39:14,True,1.59,PANVEL,fraldas,HUGGIES,TRIPLA PROTECAO,66,https://www.panvel.com/panvel/fralda-huggies-tripla-protecao-hiper-xg-com-66-unidades/p-112434,XG
id_72,Fralda Pampers Confort Sec XG 88 Unidades,2025-01-07 12:39:14,True,1.47,DPSP,fraldas,PAMPERS,CONFORT SEC,88,https://www.drogariasaopaulo.com.br/fralda-pampers-confort-sec-xg-88-unidades/p,XG
id_82,Fralda Huggies Supreme Care XG 82 Unidades,2025-01-07 12:39:14,True,1.21,DPSP,fraldas,HUGGIES,SUPREME CARE,82,https://www.drogariasaopaulo.com.br/fralda-descartavel-infantil-huggies-supreme-care-xg-82-unidades/p,XG
id_75,Fralda Huggies Supreme Care XG 58 Unidades,2025-01-07 12:39:14,True,1.81,DPSP,fraldas,HUGGIES,SUPREME CARE,58,https://www.drogariasaopaulo.com.br/fralda-descartavel-infantil-huggies-supreme-care-tamanho-xg-58-unidades/p,XG
id_55,Fralda Pampers Super Sec XG 40 Unidades,2025-01-07 12:39:14,True,1.45,DPSP,fraldas,PAMPERS,SUPERSEC,40,https://www.drogariasaopaulo.com.br/fralda-pampers-supersec--xg-40-unidades/p,XG
id_67,Fralda Pampers Pants Premium Care Roupinha XG 96 Unidades,2025-01-07 12:39:14,True,2.14,DPSP,fraldas,PAMPERS,PREMIUM CARE,96,https://www.drogariasaopaulo.com.br/fralda-pampers-pants-premium-care-xg-96-unidades/p,XG
id_78,Fralda Pampers Super Sec XG 68 Unidades,2025-01-07 12:39:14,True,1.27,DPSP,fraldas,PAMPERS,SUPERSEC,68,https://www.drogariasaopaulo.com.br/fralda-infantil-pampers-supersec-xg-pacote-68-unidades/p,XG
id_62,Fralda Huggies Tripla Proteção XG 66 Unidades,2025-01-07 12:39:14,True,1.72,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,66,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-xg-66-kimberly-clark-brasil/p,XG
id_69,Fralda Huggies Tripla Proteção XG 22 Unidades,2025-01-07 12:39:14,True,1.95,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,22,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-tamanho-xg-22-unidades/p,XG
id_53,Fralda Pampers Premium Care XG 60 unidades,2025-01-07 12:39:14,True,2.43,DPSP,fraldas,PAMPERS,PREMIUM CARE,60,https://www.drogariasaopaulo.com.br/fralda-pampers-premium-care-jumbo-xg-60un-procter/p,XG
id_46,Fralda Pampers Confort Sec XG 62 Unidades,2025-01-07 12:39:14,True,2.03,DPSP,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-bag-giga-xg-62-unidades/p,XG
id_64,Fralda Huggies Tripla Proteção XG 32 Unidades,2025-01-07 12:39:14,True,1.71,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-xg-32-unidades/p,XG
id_43,Fralda Huggies Supreme Care XG 16 Unidades,2025-01-07 12:39:14,True,2.29,DPSP,fraldas,HUGGIES,SUPREME CARE,16,https://www.drogariasaopaulo.com.br/fralda-descartavel-huggies-supreme-care-jumbo-xg-16-unidades/p,XG
id_41,Fralda Pampers Confort Sec XG 34 Unidades,2025-01-07 12:39:14,True,2.06,DPSP,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-xg-34-unidades/p,XG
id_50,Fralda Pampers Premium Care XG 26 Unidades,2025-01-07 12:39:14,True,3.06,DPSP,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogariasaopaulo.com.br/fraldas-pampers-premium-care-mega-xg-26un-procter/p,XG
id_89,Fralda Huggies Supreme Care Max XG 82 unidades,2025-01-07 12:39:14,True,1.67,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,82,https://www.drogaraia.com.br/huggies-fralda-aberta-supreme-care-max-tamanho-xg-82-unidades-1096059.html,XG
id_90,Fralda Pampers Confort Sec XG 88 unidades,2025-01-07 12:39:14,True,1.76,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,88,https://www.drogaraia.com.br/pampers-confort-sec-fralda-xg-88-unidades.html,XG
id_91,Fralda Huggies Supreme Care Disney Baby XG 58 unidades,2025-01-07 12:39:14,True,1.81,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,58,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-hiper-xg-58-unidades.html,XG
id_92,Fralda Pampers Supersec XG 68 unidades,2025-01-07 12:39:14,True,1.54,DROGARAIA,fraldas,PAMPERS,SUPERSEC,68,https://www.drogaraia.com.br/pampers-supersec-fralda-jumbo-xg-com-68-unidades.html,XG
id_93,Fralda Pampers Premium Care XG 60 unidades,2025-01-07 12:39:14,True,2.7,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,60,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-60-tiras.html,XG
id_94,Fralda Pampers Supersec XG 40 unidades,2025-01-07 12:39:14,True,1.7,DROGARAIA,fraldas,PAMPERS,SUPERSEC,40,https://www.drogaraia.com.br/pampers-supersec-hiper-tamanho-extra-grande-com-40-tiras.html,XG
id_95,Fralda Pampers Confort Sec XG 116 unidades,2025-01-07 12:39:14,True,1.77,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,116,https://www.drogaraia.com.br/pampers-fralda-confortsec-jumbo-tamanho-xg-com-116-unidades.html,XG
id_96,Fralda Pampers Confort Sec XG 34 unidades,2025-01-07 12:39:14,True,2.32,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogaraia.com.br/pampers-confortsec-mega-tamanho-xg-34-unidades.html,XG
id_97,Fralda Pampers Confort Sec XG 54 unidades,2025-01-07 12:39:14,True,1.92,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,54,https://www.drogaraia.com.br/pampers-fralda-descartvel-confortsec-super-xg-54-unidades.html,XG
id_98,Fralda Huggies Tripla Proteção Disney Baby XG 32 unidades,2025-01-07 12:39:14,True,1.75,DROGARAIA,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogaraia.com.br/fralda-huggies-tripla-protecao-tamanho-xg.html,XG
id_99,Fralda Huggies Supreme Care Disney Baby XG 26 unidades,2025-01-07 12:39:14,True,2.42,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,26,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-mega-xg.html,XG
id_100,Fralda Pampers Confort Sec XG 62 unidades,2025-01-07 12:39:14,True,2.1,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogaraia.com.br/pampers-confortsec-giga-tamanho-xg-62-unidades-1.html,XG
id_101,Fralda Pampers Premium Care XG 26 unidades,2025-01-07 12:39:14,True,3.07,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-26-tiras.html,XG
id_102,Fralda Pampers Confort Sec XG 58 unidades,2025-01-07 12:39:14,True,1.89,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,58,https://www.drogaraia.com.br/pampers-fralda-descartavel-confortsec-super-xg-58-unidades-1096108.html,XG
id_6,FRALDA PAMPERS CONFORT SEC JUMBO XG 116 UNIDADES,2025-01-08 21:53:05,True,1.38,PANVEL,fraldas,PAMPERS,CONFORT SEC,116,https://www.panvel.com/panvel/fralda-pampers-confort-sec-jumbo-xg-116-unidades/p-104280,XG
id_4,FRALDA PAMPERS CONFORT SEC MAX XG COM 88 UNIDADES,2025-01-08 21:53:05,True,1.43,PANVEL,fraldas,PAMPERS,CONFORT SEC,88,https://www.panvel.com/panvel/fralda-pampers-confort-sec-max-xg-com-88-unidades/p-101643,XG
id_8,FRALDA PAMPERS SUPERSEC JUMBO XG COM 68 UNIDADES,2025-01-08 21:53:05,True,1.4,PANVEL,fraldas,PAMPERS,SUPERSEC,68,https://www.panvel.com/panvel/fralda-pampers-supersec-jumbo-xg-com-68-unidades/p-109414,XG
id_3,FRALDA HUGGIES SUPREME CARE HIPER XG COM 56 UNIDADES,2025-01-08 21:53:05,True,1.41,PANVEL,fraldas,HUGGIES,SUPREME CARE,56,https://www.panvel.com/panvel/fralda-huggies-supreme-care-hiper-xg-com-56-unidades/p-100424,XG
id_13,FRALDA PAMPERS PREMIUM CARE BAG XG COM 60 UNIDADES,2025-01-08 21:53:05,True,1.95,PANVEL,fraldas,PAMPERS,PREMIUM CARE,60,https://www.panvel.com/panvel/fralda-pampers-premium-care-bag-xg-com-60-unidades/p-116404,XG
id_10,FRALDA HUGGIES TRIPLA PROTECAO MEGA XG COM 32 UNIDADES,2025-01-08 21:53:05,True,1.5,PANVEL,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.panvel.com/panvel/fralda-huggies-tripla-protecao-mega-xg-com-32-unidades/p-111490,XG
id_9,FRALDA PAMPERS PANTS PREMIUM CARE XG COM 64 UNIDADES,2025-01-08 21:53:05,True,2.03,PANVEL,fraldas,PAMPERS,PREMIUM CARE,64,https://www.panvel.com/panvel/fralda-pampers-pants-premium-care-xg-com-64-unidades/p-110776,XG
id_7,FRALDA HUGGIES SUPREME CARE GIGA XG COM 112 UNIDADES,2025-01-08 21:53:05,True,1.34,PANVEL,fraldas,HUGGIES,SUPREME CARE,112,https://www.panvel.com/panvel/fralda-huggies-supreme-care-giga-xg-com-112-unidades/p-104751,XG
id_2,FRALDA HUGGIES NATURAL CARE ROUPINHA XG 56 UNIDADES,2025-01-08 21:53:05,True,2.05,PANVEL,fraldas,HUGGIES,NATURAL CARE,56,https://www.panvel.com/panvel/fralda-huggies-natural-care-roupinha-xg-56-unidades/p-100419,XG
id_79,FRALDA HUGGIES SUPREME CARE MEGA XG COM 26 UNIDADES,2025-01-08 21:53:05,True,2.0,PANVEL,fraldas,HUGGIES,SUPREME CARE,26,https://www.panvel.com/panvel/fralda-huggies-supreme-care-mega-xg-com-26-unidades/p-836460,XG
id_11,FRALDA HUGGIES TRIPLA PROTEÇÃO HIPER XG COM 66 UNIDADES,2025-01-08 21:53:05,True,1.59,PANVEL,fraldas,HUGGIES,TRIPLA PROTECAO,66,https://www.panvel.com/panvel/fralda-huggies-tripla-protecao-hiper-xg-com-66-unidades/p-112434,XG
id_72,Fralda Pampers Confort Sec XG 88 Unidades,2025-01-08 21:53:05,True,1.47,DPSP,fraldas,PAMPERS,CONFORT SEC,88,https://www.drogariasaopaulo.com.br/fralda-pampers-confort-sec-xg-88-unidades/p,XG
id_82,Fralda Huggies Supreme Care XG 82 Unidades,2025-01-08 21:53:05,True,1.21,DPSP,fraldas,HUGGIES,SUPREME CARE,82,https://www.drogariasaopaulo.com.br/fralda-descartavel-infantil-huggies-supreme-care-xg-82-unidades/p,XG
id_76,Fralda Pampers Confort Sec XG 54 Unidades,2025-01-08 21:53:05,True,2.41,DPSP,fraldas,PAMPERS,CONFORT SEC,54,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-se-super-xg-54-unidades/p,XG
id_75,Fralda Huggies Supreme Care XG 58 Unidades,2025-01-08 21:53:05,True,1.81,DPSP,fraldas,HUGGIES,SUPREME CARE,58,https://www.drogariasaopaulo.com.br/fralda-descartavel-infantil-huggies-supreme-care-tamanho-xg-58-unidades/p,XG
id_55,Fralda Pampers Super Sec XG 40 Unidades,2025-01-08 21:53:05,True,1.45,DPSP,fraldas,PAMPERS,SUPERSEC,40,https://www.drogariasaopaulo.com.br/fralda-pampers-supersec--xg-40-unidades/p,XG
id_67,Fralda Pampers Pants Premium Care Roupinha XG 96 Unidades,2025-01-08 21:53:05,True,2.14,DPSP,fraldas,PAMPERS,PREMIUM CARE,96,https://www.drogariasaopaulo.com.br/fralda-pampers-pants-premium-care-xg-96-unidades/p,XG
id_78,Fralda Pampers Super Sec XG 68 Unidades,2025-01-08 21:53:05,True,1.27,DPSP,fraldas,PAMPERS,SUPERSEC,68,https://www.drogariasaopaulo.com.br/fralda-infantil-pampers-supersec-xg-pacote-68-unidades/p,XG
id_62,Fralda Huggies Tripla Proteção XG 66 Unidades,2025-01-08 21:53:05,True,1.59,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,66,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-xg-66-kimberly-clark-brasil/p,XG
id_69,Fralda Huggies Tripla Proteção XG 22 Unidades,2025-01-08 21:53:05,True,1.95,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,22,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-tamanho-xg-22-unidades/p,XG
id_53,Fralda Pampers Premium Care XG 60 unidades,2025-01-08 21:53:05,True,2.43,DPSP,fraldas,PAMPERS,PREMIUM CARE,60,https://www.drogariasaopaulo.com.br/fralda-pampers-premium-care-jumbo-xg-60un-procter/p,XG
id_46,Fralda Pampers Confort Sec XG 62 Unidades,2025-01-08 21:53:05,True,2.03,DPSP,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-bag-giga-xg-62-unidades/p,XG
id_64,Fralda Huggies Tripla Proteção XG 32 Unidades,2025-01-08 21:53:05,True,1.71,DPSP,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogariasaopaulo.com.br/fralda-huggies-tripla-protecao-xg-32-unidades/p,XG
id_43,Fralda Huggies Supreme Care XG 16 Unidades,2025-01-08 21:53:05,True,2.29,DPSP,fraldas,HUGGIES,SUPREME CARE,16,https://www.drogariasaopaulo.com.br/fralda-descartavel-huggies-supreme-care-jumbo-xg-16-unidades/p,XG
id_41,Fralda Pampers Confort Sec XG 34 Unidades,2025-01-08 21:53:05,True,2.06,DPSP,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogariasaopaulo.com.br/fralda-descartavel-pampers-confort-sec-xg-34-unidades/p,XG
id_50,Fralda Pampers Premium Care XG 26 Unidades,2025-01-08 21:53:05,True,3.06,DPSP,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogariasaopaulo.com.br/fraldas-pampers-premium-care-mega-xg-26un-procter/p,XG
id_89,Fralda Huggies Supreme Care Max XG 82 unidades,2025-01-08 21:53:05,True,1.67,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,82,https://www.drogaraia.com.br/huggies-fralda-aberta-supreme-care-max-tamanho-xg-82-unidades-1096059.html,XG
id_90,Fralda Pampers Confort Sec XG 88 unidades,2025-01-08 21:53:05,True,1.76,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,88,https://www.drogaraia.com.br/pampers-confort-sec-fralda-xg-88-unidades.html,XG
id_91,Fralda Huggies Supreme Care Disney Baby XG 58 unidades,2025-01-08 21:53:05,True,1.81,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,58,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-hiper-xg-58-unidades.html,XG
id_92,Fralda Pampers Supersec XG 68 unidades,2025-01-08 21:53:05,True,1.54,DROGARAIA,fraldas,PAMPERS,SUPERSEC,68,https://www.drogaraia.com.br/pampers-supersec-fralda-jumbo-xg-com-68-unidades.html,XG
id_93,Fralda Pampers Premium Care XG 60 unidades,2025-01-08 21:53:05,True,2.7,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,60,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-60-tiras.html,XG
id_94,Fralda Pampers Supersec XG 40 unidades,2025-01-08 21:53:05,True,1.7,DROGARAIA,fraldas,PAMPERS,SUPERSEC,40,https://www.drogaraia.com.br/pampers-supersec-hiper-tamanho-extra-grande-com-40-tiras.html,XG
id_95,Fralda Pampers Confort Sec XG 116 unidades,2025-01-08 21:53:05,True,1.77,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,116,https://www.drogaraia.com.br/pampers-fralda-confortsec-jumbo-tamanho-xg-com-116-unidades.html,XG
id_96,Fralda Pampers Confort Sec XG 34 unidades,2025-01-08 21:53:05,True,2.32,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,34,https://www.drogaraia.com.br/pampers-confortsec-mega-tamanho-xg-34-unidades.html,XG
id_97,Fralda Pampers Confort Sec XG 54 unidades,2025-01-08 21:53:05,True,1.92,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,54,https://www.drogaraia.com.br/pampers-fralda-descartvel-confortsec-super-xg-54-unidades.html,XG
id_98,Fralda Huggies Tripla Proteção Disney Baby XG 32 unidades,2025-01-08 21:53:05,True,1.75,DROGARAIA,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.drogaraia.com.br/fralda-huggies-tripla-protecao-tamanho-xg.html,XG
id_99,Fralda Huggies Supreme Care Disney Baby XG 26 unidades,2025-01-08 21:53:05,True,2.42,DROGARAIA,fraldas,HUGGIES,SUPREME CARE,26,https://www.drogaraia.com.br/huggies-fralda-supreme-care-unissex-mega-xg.html,XG
id_100,Fralda Pampers Confort Sec XG 62 unidades,2025-01-08 21:53:05,True,2.1,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,62,https://www.drogaraia.com.br/pampers-confortsec-giga-tamanho-xg-62-unidades-1.html,XG
id_101,Fralda Pampers Premium Care XG 26 unidades,2025-01-08 21:53:05,True,3.07,DROGARAIA,fraldas,PAMPERS,PREMIUM CARE,26,https://www.drogaraia.com.br/pampers-premium-care-tamanho-extra-grande-com-26-tiras.html,XG
id_102,Fralda Pampers Confort Sec XG 58 unidades,2025-01-08 21:53:05,True,1.89,DROGARAIA,fraldas,PAMPERS,CONFORT SEC,58,https://www.drogaraia.com.br/pampers-fralda-descartavel-confortsec-super-xg-58-unidades-1096108.html,XG
id_6,FRALDA PAMPERS CONFORT SEC JUMBO XG 116 UNIDADES,2025-01-09 09:01:04,True,1.38,PANVEL,fraldas,PAMPERS,CONFORT SEC,116,https://www.panvel.com/panvel/fralda-pampers-confort-sec-jumbo-xg-116-unidades/p-104280,XG
id_4,FRALDA PAMPERS CONFORT SEC MAX XG COM 88 UNIDADES,2025-01-09 09:01:04,True,1.43,PANVEL,fraldas,PAMPERS,CONFORT SEC,88,https://www.panvel.com/panvel/fralda-pampers-confort-sec-max-xg-com-88-unidades/p-101643,XG
id_8,FRALDA PAMPERS SUPERSEC JUMBO XG COM 68 UNIDADES,2025-01-09 09:01:04,True,1.4,PANVEL,fraldas,PAMPERS,SUPERSEC,68,https://www.panvel.com/panvel/fralda-pampers-supersec-jumbo-xg-com-68-unidades/p-109414,XG
id_3,FRALDA HUGGIES SUPREME CARE HIPER XG COM 56 UNIDADES,2025-01-09 09:01:04,True,1.41,PANVEL,fraldas,HUGGIES,SUPREME CARE,56,https://www.panvel.com/panvel/fralda-huggies-supreme-care-hiper-xg-com-56-unidades/p-100424,XG
id_13,FRALDA PAMPERS PREMIUM CARE BAG XG COM 60 UNIDADES,2025-01-09 09:01:04,True,1.95,PANVEL,fraldas,PAMPERS,PREMIUM CARE,60,https://www.panvel.com/panvel/fralda-pampers-premium-care-bag-xg-com-60-unidades/p-116404,XG
id_10,FRALDA HUGGIES TRIPLA PROTECAO MEGA XG COM 32 UNIDADES,2025-01-09 09:01:04,True,1.5,PANVEL,fraldas,HUGGIES,TRIPLA PROTECAO,32,https://www.panvel.com/panvel/fralda-huggies-tripla-protecao-mega-xg-com-32-unidades/p-111490,XG
id_9,FRALDA PAMPERS PANTS PREMIUM CARE XG COM 64 UNIDADES,2025-01-09 09:01:04,True,2.03,PANVEL,fraldas,PAMPERS,PREMIUM CARE,64,https://www.panvel.com/panvel/fralda-pampers-pants-premium-care-xg-com-64-unidades/p-110776,XG
id_7,FRALDA HUGGIES SUPREME CARE GIGA XG COM 112 UNIDADES,2025-01-09 09:01:04,True,1.34,PANVEL,fraldas,HUGGIES,SUPREME CARE,112,https://www.panvel.com/panvel/fralda-huggies-supreme-care-giga-xg-com-112-unidades/p-104751,XG
